  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
    74,    P-2572,   2025/07/27 03:12:54,           1-08,       5,        -8.326,     20357.785,         18672,       0,    1,                                        ,                                        ,                 H2O, 1753611479.89,         0.234,         5.251,        66.450,         0.001,        -0.095,         1.580,       219.148,       -22.248,         7.694,       132.990,         0.753,       -25.863,       -0.0000,       -0.0000,    1,        43.562,         1,       8,       4,20250722_TristanCaro,       0,       1
    75,    P-2572,   2025/07/27 03:21:54,           1-08,       6,        -8.393,     20366.902,         18731,       0,    1,                                        ,                                        ,                 H2O, 1753612020.49,         0.273,         4.841,        69.982,        -0.001,        -0.071,         1.669,       219.436,       -22.095,         7.730,       134.240,         0.750,       -25.801,        0.0000,        0.0000,    1,        43.500,         1,       8,       4,20250722_TristanCaro,       0,       1
    76,    P-2572,   2025/07/27 03:30:55,           1-08,       7,        -8.281,     20372.832,         18374,       0,    1,                                        ,                                        ,                 H2O, 1753612561.14,         0.256,         5.058,        70.159,         0.000,        -0.066,         1.667,       216.583,       -20.813,         7.517,       130.900,         0.749,       -25.188,        0.0000,        0.0000,    1,        43.562,         1,       8,       4,20250722_TristanCaro,       0,       1
    77,    P-2572,   2025/07/27 03:39:55,           1-08,       8,        -8.303,     20374.904,         18541,       0,    1,                                        ,                                        ,                 H2O, 1753613100.97,         0.249,         5.592,        67.393,         0.000,        -0.099,         1.607,       217.804,       -21.499,         7.598,       133.396,         0.748,       -25.309,        0.0000,        0.0000,    1,        43.500,         1,       8,       4,20250722_TristanCaro,       0,       1
    78,    P-2572,   2025/07/27 03:48:57,           1-08,       9,        -8.306,     20376.946,         18496,       0,    1,                                        ,                                        ,                 H2O, 1753613642.58,         0.262,         6.006,        67.710,        -0.000,        -0.103,         1.613,       217.530,       -21.817,         7.599,       133.638,         0.748,       -25.174,        0.0000,        0.0000,    1,        43.500,         1,       8,       4,20250722_TristanCaro,       0,       1
    79,    P-2573,   2025/07/27 04:00:12,           1-09,       1,        -7.274,     35174.877,         18882,      -1,    1,                                        ,                                        ,                 H2O, 1753614318.32,         0.443,        55.759,        70.502,         0.000,        -1.277,         1.657,       228.874,       -49.608,        11.617,       187.421,         1.023,       -40.251,       -0.0000,       -0.0000,    1,        43.500,         1,       9,       4,20250722_TristanCaro,       0,       1
    80,    P-2573,   2025/07/27 04:09:12,           1-09,       2,        -7.055,     36123.251,         18780,      -1,    1,                                        ,                                        ,                 H2O, 1753614858.29,         0.452,        56.681,        72.233,         0.000,        -1.282,         1.676,       228.422,       -50.784,        11.767,       190.030,         1.005,       -40.767,       -0.0000,       -0.0000,    1,        43.500,         1,       9,       4,20250722_TristanCaro,       0,       1
    81,    P-2573,   2025/07/27 04:18:12,           1-09,       3,        -7.230,     36584.037,         18853,      -1,    1,                                        ,                                        ,                 H2O, 1753615395.60,         0.468,        49.814,        67.572,        -0.000,        -1.148,         1.607,       229.508,       -51.953,        12.003,       191.428,         1.064,       -41.570,        0.0000,        0.0000,    1,        43.688,         1,       9,       4,20250722_TristanCaro,       0,       1
    82,    P-2573,   2025/07/27 04:27:12,           1-09,       4,        -7.129,     36772.539,         18781,       0,    1,                                        ,                                        ,                 H2O, 1753615938.25,         0.491,        46.920,        67.459,        -0.001,        -1.075,         1.617,       228.673,       -51.945,        11.967,       191.857,         1.090,       -41.180,        0.0000,        0.0000,    1,        43.562,         1,       9,       4,20250722_TristanCaro,       0,       1
    83,    P-2573,   2025/07/27 04:36:12,           1-09,       5,        -7.077,     36890.186,         18578,       0,    1,                                        ,                                        ,                 H2O, 1753616478.15,         0.526,        41.474,        71.000,        -0.001,        -0.924,         1.689,       227.132,       -51.510,        11.866,       190.519,         1.053,       -40.906,       -0.0000,       -0.0000,    1,        43.500,         1,       9,       4,20250722_TristanCaro,       0,       1
    84,    P-2573,   2025/07/27 04:45:12,           1-09,       6,        -7.163,     36954.698,         18669,       0,    1,                                        ,                                        ,                 H2O, 1753617016.17,         0.447,        37.968,        66.103,         0.001,        -0.857,         1.579,       227.812,       -51.415,        11.909,       191.467,         1.019,       -41.180,       -0.0000,       -0.0000,    1,        43.438,         1,       9,       4,20250722_TristanCaro,       0,       1
    85,    P-2573,   2025/07/27 04:54:12,           1-09,       7,        -7.198,     36964.850,         18305,       0,    1,                                        ,                                        ,                 H2O, 1753617558.14,         0.499,        30.268,        80.969,         0.001,        -0.620,         1.908,       225.127,       -50.499,        11.744,       187.806,         1.032,       -40.392,        0.0000,        0.0000,    1,        43.500,         1,       9,       4,20250722_TristanCaro,       0,       1
    86,    P-2573,   2025/07/27 05:03:12,           1-09,       8,        -7.178,     37036.344,         18659,       0,    1,                                        ,                                        ,                 H2O, 1753618097.68,         0.462,        34.885,        72.352,        -0.001,        -0.761,         1.714,       227.926,       -51.764,        11.948,       192.882,         1.052,       -41.254,        0.0000,        0.0000,    1,        43.438,         1,       9,       4,20250722_TristanCaro,       0,       1
    87,    P-2573,   2025/07/27 05:12:12,           1-09,       9,        -7.157,     37057.973,         18454,       0,    1,                                        ,                                        ,                 H2O, 1753618637.21,         0.474,        31.526,        73.208,         0.000,        -0.675,         1.718,       226.399,       -51.546,        11.840,       190.130,         1.049,       -40.989,       -0.0000,       -0.0000,    1,        43.500,         1,       9,       4,20250722_TristanCaro,       0,       1
    88,    P-2574,   2025/07/27 05:23:28,           1-10,       1,        -8.266,     22988.557,         18508,      -1,    1,                                        ,                                        ,                 H2O, 1753619314.19,         0.268,        25.973,        70.248,         0.001,         0.606,         1.674,       218.951,       -25.953,         8.244,       141.772,         0.764,       -27.743,       -0.0000,       -0.0000,    1,        43.500,         1,      10,       4,20250722_TristanCaro,       0,       1
    89,    P-2574,   2025/07/27 05:32:30,           1-10,       2,        -8.368,     21796.970,         18930,      -1,    1,                                        ,                                        ,                 H2O, 1753619856.06,         0.270,        22.240,        68.996,        -0.001,         0.522,         1.642,       221.853,       -25.451,         8.158,       139.904,         0.757,       -27.677,       -0.0000,       -0.0000,    1,        43.500,         1,      10,       4,20250722_TristanCaro,       0,       1
    90,    P-2574,   2025/07/27 05:41:30,           1-10,       3,        -8.315,     21576.914,         18579,      -1,    1,                                        ,                                        ,                 H2O, 1753620396.55,         0.273,        17.596,        68.911,         0.000,         0.410,         1.644,       218.870,       -24.059,         7.955,       137.951,         0.759,       -26.549,        0.0000,        0.0000,    1,        43.438,         1,      10,       4,20250722_TristanCaro,       0,       1
    91,    P-2574,   2025/07/27 05:50:31,           1-10,       4,        -8.386,     21529.289,         18822,       0,    1,                                        ,                                        ,                 H2O, 1753620936.66,         0.260,        11.613,        66.760,         0.000,         0.259,         1.585,       220.869,       -24.367,         8.050,       138.085,         0.755,       -27.074,        0.0000,        0.0000,    1,        43.500,         1,      10,       4,20250722_TristanCaro,       0,       1
    92,    P-2574,   2025/07/27 05:59:31,           1-10,       5,        -8.325,     21500.481,         18681,       0,    1,                                        ,                                        ,                 H2O, 1753621476.42,         0.273,         9.203,        67.907,         0.000,         0.191,         1.605,       219.536,       -24.035,         7.949,       137.904,         0.750,       -26.692,       -0.0000,       -0.0000,    1,        43.500,         1,      10,       4,20250722_TristanCaro,       0,       1
    93,    P-2574,   2025/07/27 06:08:32,           1-10,       6,        -8.339,     21481.532,         18534,       0,    1,                                        ,                                        ,                 H2O, 1753622018.34,         0.298,         9.101,        70.231,         0.001,         0.188,         1.675,       218.283,       -23.310,         7.864,       137.512,         0.754,       -26.264,       -0.0000,       -0.0000,    1,        43.500,         1,      10,       4,20250722_TristanCaro,       0,       1
    94,    P-2574,   2025/07/27 06:17:33,           1-10,       7,        -8.382,     21461.302,         18678,       0,    1,                                        ,                                        ,                 H2O, 1753622558.88,         0.269,         6.829,        71.811,         0.000,         0.129,         1.710,       219.734,       -24.059,         7.972,       136.726,         0.756,       -26.950,        0.0000,        0.0000,    1,        43.438,         1,      10,       4,20250722_TristanCaro,       0,       1
    95,    P-2574,   2025/07/27 06:26:33,           1-10,       8,        -8.375,     21441.873,         18394,       0,    1,                                        ,                                        ,                 H2O, 1753623099.41,         0.265,         6.571,        68.411,         0.002,         0.126,         1.639,       217.519,       -22.692,         7.796,       133.548,         0.750,       -26.537,        0.0000,        0.0000,    1,        43.500,         1,      10,       4,20250722_TristanCaro,       0,       1
    96,    P-2574,   2025/07/27 06:35:34,           1-10,       9,        -8.356,     21432.287,         18581,       0,    1,                                        ,                                        ,                 H2O, 1753623640.24,         0.270,         4.838,        68.247,        -0.000,         0.045,         1.621,       218.806,       -23.669,         7.906,       136.550,         0.754,       -26.468,       -0.0000,       -0.0000,    1,        43.500,         1,      10,       4,20250722_TristanCaro,       0,       1
    97,    P-2575,   2025/07/27 06:46:50,           1-11,       1,        -6.951,     27639.175,         18972,      -1,    1,                                        ,                                        ,                 H2O, 1753624316.76,         0.341,        21.979,        68.367,        -0.001,        -0.479,         1.618,       225.499,       -36.619,         9.678,       162.169,         0.811,       -33.279,        0.0000,        0.0000,    1,        43.500,         1,      11,       4,20250722_TristanCaro,       0,       1
    98,    P-2575,   2025/07/27 06:55:51,           1-11,       2,        -6.775,     28080.086,         18409,      -1,    1,                                        ,                                        ,                 H2O, 1753624856.70,         0.354,        22.053,        71.137,        -0.000,        -0.494,         1.699,       221.391,       -35.806,         9.515,       159.199,         0.809,       -32.723,        0.0000,        0.0000,    1,        43.500,         1,      11,       4,20250722_TristanCaro,       0,       1
    99,    P-2575,   2025/07/27 07:04:51,           1-11,       3,        -6.883,     28218.886,         18838,      -1,    1,                                        ,                                        ,                 H2O, 1753625397.00,         0.354,        18.854,        69.558,         0.000,        -0.411,         1.652,       224.985,       -37.443,         9.804,       162.012,         0.828,       -33.909,        0.0000,        0.0000,    1,        43.500,         1,      11,       4,20250722_TristanCaro,       0,       1
   100,    P-2575,   2025/07/27 07:13:52,           1-11,       4,        -6.799,     28304.649,         18868,       0,    1,                                        ,                                        ,                 H2O, 1753625937.97,         0.372,        18.777,        71.579,        -0.001,        -0.402,         1.697,       224.958,       -37.526,         9.798,       163.666,         0.831,       -33.700,        0.0000,        0.0000,    1,        43.438,         1,      11,       4,20250722_TristanCaro,       0,       1
   101,    P-2575,   2025/07/27 07:22:52,           1-11,       5,        -6.778,     28359.574,         18652,       0,    1,                                        ,                                        ,                 H2O, 1753626477.67,         0.339,        16.495,        66.810,         0.000,        -0.359,         1.602,       223.400,       -37.081,         9.689,       162.367,         0.812,       -33.437,        0.0000,        0.0000,    1,        43.500,         1,      11,       4,20250722_TristanCaro,       0,       1
   102,    P-2575,   2025/07/27 07:31:52,           1-11,       6,        -6.706,     28388.601,         18362,       0,    1,                                        ,                                        ,                 H2O, 1753627017.57,         0.376,        16.187,        69.491,        -0.001,        -0.332,         1.660,       220.687,       -35.641,         9.515,       160.073,         0.811,       -32.258,       -0.0000,       -0.0000,    1,        43.500,         1,      11,       4,20250722_TristanCaro,       0,       1
   103,    P-2575,   2025/07/27 07:40:52,           1-11,       7,        -6.786,     28408.182,         18608,       0,    1,                                        ,                                        ,                 H2O, 1753627558.31,         0.368,        13.772,        70.227,         0.002,        -0.264,         1.662,       223.063,       -36.981,         9.710,       162.029,         0.820,       -33.283,        0.0000,        0.0000,    1,        43.500,         1,      11,       4,20250722_TristanCaro,       0,       1
   104,    P-2575,   2025/07/27 07:49:51,           1-11,       8,        -6.772,     28424.958,         18598,       0,    1,                                        ,                                        ,                 H2O, 1753628097.52,         0.331,        15.498,        67.137,         0.000,        -0.324,         1.593,       223.015,       -36.557,         9.654,       161.379,         0.806,       -33.439,       -0.0000,       -0.0000,    1,        43.562,         1,      11,       4,20250722_TristanCaro,       0,       1
   105,    P-2575,   2025/07/27 07:58:51,           1-11,       9,        -6.760,     28428.295,         18460,       0,    1,                                        ,                                        ,                 H2O, 1753628636.36,         0.379,        13.390,        68.863,         0.001,        -0.256,         1.637,       221.891,       -36.156,         9.603,       159.626,         0.811,       -33.083,       -0.0000,       -0.0000,    1,        43.562,         1,      11,       4,20250722_TristanCaro,       0,       1
   106,    P-2576,   2025/07/27 08:10:07,           1-12,       1,        -8.242,     23218.686,         19014,      -1,    1,                                        ,                                        ,                 H2O, 1753629313.52,         0.290,         9.624,        72.107,        -0.000,         0.199,         1.707,       223.669,       -28.346,         8.594,       144.292,         0.771,       -29.639,       -0.0000,       -0.0000,    1,        43.500,         1,      12,       4,20250722_TristanCaro,       0,       1
   107,    P-2576,   2025/07/27 08:19:07,           1-12,       2,        -8.232,     22750.256,         18831,      -1,    1,                                        ,                                        ,                 H2O, 1753629853.44,         0.286,         8.833,        71.168,        -0.001,         0.179,         1.695,       221.500,       -26.261,         8.287,       142.534,         0.759,       -28.410,       -0.0000,       -0.0000,    1,        43.562,         1,      12,       4,20250722_TristanCaro,       0,       1
   108,    P-2576,   2025/07/27 08:28:09,           1-12,       3,        -8.209,     22697.713,         18522,      -1,    1,                                        ,                                        ,                 H2O, 1753630395.33,         0.283,         7.528,        70.908,        -0.000,         0.133,         1.681,       219.281,       -25.901,         8.197,       139.471,         0.760,       -27.945,       -0.0000,       -0.0000,    1,        43.500,         1,      12,       4,20250722_TristanCaro,       0,       1
   109,    P-2576,   2025/07/27 08:37:10,           1-12,       4,        -8.209,     22698.548,         18670,       0,    1,                                        ,                                        ,                 H2O, 1753630935.81,         0.321,         6.078,        69.824,        -0.000,         0.075,         1.658,       220.244,       -26.569,         8.279,       141.917,         0.762,       -27.934,        0.0000,        0.0000,    1,        43.562,         1,      12,       4,20250722_TristanCaro,       0,       1
   110,    P-2576,   2025/07/27 08:46:10,           1-12,       5,        -8.130,     22704.043,         18618,       0,    1,                                        ,                                        ,                 H2O, 1753631476.46,         0.296,         5.014,        66.190,         0.001,         0.041,         1.585,       219.551,       -25.872,         8.201,       142.703,         0.769,       -27.388,       -0.0000,       -0.0000,    1,        43.500,         1,      12,       4,20250722_TristanCaro,       0,       1
   111,    P-2576,   2025/07/27 08:55:10,           1-12,       6,        -8.173,     22702.682,         18503,       0,    1,                                        ,                                        ,                 H2O, 1753632016.47,         0.284,         4.911,        69.803,         0.001,         0.048,         1.659,       218.991,       -25.563,         8.166,       139.266,         0.762,       -27.796,       -0.0000,       -0.0000,    1,        43.500,         1,      12,       4,20250722_TristanCaro,       0,       1
   112,    P-2576,   2025/07/27 09:04:10,           1-12,       7,        -8.142,     22700.868,         18449,       0,    1,                                        ,                                        ,                 H2O, 1753632556.20,         0.270,         4.638,        70.907,         0.001,         0.024,         1.682,       218.302,       -25.344,         8.132,       140.597,         0.766,       -27.355,        0.0000,        0.0000,    1,        43.562,         1,      12,       4,20250722_TristanCaro,       0,       1
   113,    P-2576,   2025/07/27 09:13:11,           1-12,       8,        -8.211,     22692.338,         18655,       0,    1,                                        ,                                        ,                 H2O, 1753633096.84,         0.282,         4.807,        68.268,         0.002,         0.024,         1.630,       220.164,       -26.352,         8.252,       141.675,         0.763,       -27.982,       -0.0000,       -0.0000,    1,        43.562,         1,      12,       4,20250722_TristanCaro,       0,       1
   114,    P-2576,   2025/07/27 09:22:11,           1-12,       9,        -8.235,     22682.978,         18491,       0,    1,                                        ,                                        ,                 H2O, 1753633637.07,         0.277,         4.408,        68.614,        -0.001,        -0.034,         1.642,       218.957,       -25.716,         8.165,       139.736,         0.760,       -27.810,       -0.0000,       -0.0000,    1,        43.500,         1,      12,       4,20250722_TristanCaro,       0,       1
   115,    P-2577,   2025/07/27 09:33:28,           1-13,       1,        -7.092,     37127.054,         19037,      -1,    1,                                        ,                                        ,                 H2O, 1753634313.24,         0.521,        41.441,        82.925,         0.002,        -0.902,         1.999,       231.003,       -53.278,        12.220,       195.440,         1.057,       -42.270,       -0.0000,       -0.0000,    1,        43.500,         1,      13,       4,20250722_TristanCaro,       0,       1
   116,    P-2577,   2025/07/27 09:42:28,           1-13,       2,        -6.782,     38263.664,         18596,      -1,    1,                                        ,                                        ,                 H2O, 1753634851.50,         0.458,        53.351,        70.232,         0.000,        -1.213,         1.650,       227.799,       -53.950,        12.224,       194.401,         1.206,       -42.029,       -0.0000,       -0.0000,    1,        43.500,         1,      13,       4,20250722_TristanCaro,       0,       1
   117,    P-2577,   2025/07/27 09:51:28,           1-13,       3,        -6.876,     38572.728,         18707,      -1,    1,                                        ,                                        ,                 H2O, 1753635392.73,         0.524,        48.605,        66.799,        -0.000,        -1.104,         1.605,       228.676,       -54.905,        12.392,       198.620,         1.125,       -42.289,       -0.0000,       -0.0000,    1,        43.500,         1,      13,       4,20250722_TristanCaro,       0,       1
   118,    P-2577,   2025/07/27 10:00:28,           1-13,       4,        -6.988,     38737.054,         18845,       0,    1,                                        ,                                        ,                 H2O, 1753635933.52,         0.502,        44.918,        70.096,        -0.000,        -0.976,         1.615,       230.452,       -55.907,        12.572,       199.756,         1.209,       -43.407,       -0.0000,       -0.0000,    1,        43.500,         1,      13,       4,20250722_TristanCaro,       0,       1
   119,    P-2577,   2025/07/27 10:09:28,           1-13,       5,        -6.927,     38847.515,         18519,       0,    1,                                        ,                                        ,                 H2O, 1753636474.46,         0.530,        36.670,        70.368,         0.001,        -0.770,         1.631,       227.785,       -55.431,        12.345,       197.768,         1.150,       -42.627,        0.0000,        0.0000,    1,        43.500,         1,      13,       4,20250722_TristanCaro,       0,       1
   120,    P-2577,   2025/07/27 10:18:28,           1-13,       6,        -6.957,     38910.012,         18664,       0,    1,                                        ,                                        ,                 H2O, 1753637013.03,         0.442,        35.205,        67.196,         0.002,        -0.766,         1.573,       229.097,       -55.540,        12.494,       197.137,         1.166,       -43.402,        0.0000,        0.0000,    1,        43.438,         1,      13,       4,20250722_TristanCaro,       0,       1
   121,    P-2577,   2025/07/27 10:27:28,           1-13,       7,        -6.970,     38927.186,         18668,       0,    1,                                        ,                                        ,                 H2O, 1753637552.63,         0.546,        24.569,        79.660,         0.004,        -0.436,         1.881,       228.894,       -55.114,        12.458,       198.286,         1.107,       -43.088,       -0.0000,       -0.0000,    1,        43.438,         1,      13,       4,20250722_TristanCaro,       0,       1
   122,    P-2577,   2025/07/27 10:36:28,           1-13,       8,        -6.818,     38994.216,         18674,       0,    1,                                        ,                                        ,                 H2O, 1753638093.04,         0.478,        30.920,        72.529,        -0.000,        -0.656,         1.725,       228.780,       -55.147,        12.491,       198.214,         1.241,       -42.807,       -0.0000,       -0.0000,    1,        43.438,         1,      13,       4,20250722_TristanCaro,       0,       1
   123,    P-2577,   2025/07/27 10:45:28,           1-13,       9,        -6.749,     38993.908,         18019,       0,    1,                                        ,                                        ,                 H2O, 1753638634.86,         0.488,        32.292,        68.496,        -0.000,        -0.686,         1.610,       223.582,       -52.776,        12.056,       192.083,         1.102,       -41.292,        0.0000,        0.0000,    1,        43.500,         1,      13,       4,20250722_TristanCaro,       0,       1
   124,    P-2578,   2025/07/27 10:56:47,           1-14,       1,        -8.249,     24466.658,         19020,      -1,    1,                                        ,                                        ,                 H2O, 1753639313.42,         0.297,        29.153,        72.616,         0.001,         0.686,         1.738,       224.015,       -30.389,         8.865,       149.480,         0.775,       -30.531,        0.0000,        0.0000,    1,        43.500,         1,      14,       4,20250722_TristanCaro,       0,       1
   125,    P-2578,   2025/07/27 11:05:47,           1-14,       2,        -8.176,     23263.342,         18444,      -1,    1,                                        ,                                        ,                 H2O, 1753639853.27,         0.295,        26.660,        68.180,         0.000,         0.625,         1.619,       218.574,       -26.031,         8.211,       142.144,         0.765,       -27.884,       -0.0000,       -0.0000,    1,        43.500,         1,      14,       4,20250722_TristanCaro,       0,       1
   126,    P-2578,   2025/07/27 11:14:47,           1-14,       3,        -8.116,     23066.350,         18539,      -1,    1,                                        ,                                        ,                 H2O, 1753640393.01,         0.264,        20.985,        70.323,         0.000,         0.488,         1.672,       219.318,       -25.912,         8.210,       140.862,         0.758,       -27.982,       -0.0000,       -0.0000,    1,        43.500,         1,      14,       4,20250722_TristanCaro,       0,       1
   127,    P-2578,   2025/07/27 11:23:48,           1-14,       4,        -8.232,     22996.041,         18989,       0,    1,                                        ,                                        ,                 H2O, 1753640934.17,         0.277,        13.697,        66.694,         0.001,         0.308,         1.589,       222.983,       -27.860,         8.522,       144.605,         0.772,       -28.970,       -0.0000,       -0.0000,    1,        43.500,         1,      14,       4,20250722_TristanCaro,       0,       1
   128,    P-2578,   2025/07/27 11:32:49,           1-14,       5,        -8.253,     22961.175,         18558,       0,    1,                                        ,                                        ,                 H2O, 1753641475.04,         0.296,        12.680,        70.338,         0.000,         0.283,         1.677,       219.743,       -26.528,         8.254,       141.984,         0.763,       -28.268,        0.0000,        0.0000,    1,        43.562,         1,      14,       4,20250722_TristanCaro,       0,       1
   129,    P-2578,   2025/07/27 11:41:48,           1-14,       6,        -8.235,     22933.661,         18435,       0,    1,                                        ,                                        ,                 H2O, 1753642014.81,         0.284,         8.982,        67.115,        -0.000,         0.183,         1.595,       218.827,       -25.904,         8.179,       140.158,         0.756,       -28.168,        0.0000,        0.0000,    1,        43.562,         1,      14,       4,20250722_TristanCaro,       0,       1
   130,    P-2578,   2025/07/27 11:50:50,           1-14,       7,        -8.245,     22909.894,         18876,       0,    1,                                        ,                                        ,                 H2O, 1753642555.71,         0.262,         7.725,        67.935,         0.000,         0.150,         1.611,       221.882,       -27.099,         8.400,       144.193,         0.772,       -28.422,        0.0000,        0.0000,    1,        43.562,         1,      14,       4,20250722_TristanCaro,       0,       1
   131,    P-2578,   2025/07/27 11:59:49,           1-14,       8,        -8.173,     22895.288,         18695,       0,    1,                                        ,                                        ,                 H2O, 1753643095.06,         0.297,         8.148,        72.119,         0.000,         0.156,         1.716,       220.222,       -25.892,         8.234,       142.543,         0.762,       -28.031,       -0.0000,       -0.0000,    1,        43.625,         1,      14,       4,20250722_TristanCaro,       0,       1
   132,    P-2578,   2025/07/27 12:08:50,           1-14,       9,        -8.231,     22877.527,         18566,       0,    1,                                        ,                                        ,                 H2O, 1753643635.62,         0.312,         8.701,        74.469,        -0.000,         0.156,         1.780,       219.558,       -26.206,         8.247,       141.360,         0.768,       -28.039,        0.0000,        0.0000,    1,        43.625,         1,      14,       4,20250722_TristanCaro,       0,       1
   133,    P-2579,   2025/07/27 12:20:05,           1-15,       1,        -6.376,     32900.050,         18882,      -1,    1,                                        ,                                        ,                 H2O, 1753644311.05,         0.400,        30.350,        69.802,         0.002,        -0.661,         1.657,       227.665,       -45.975,        11.027,       179.496,         0.904,       -38.103,        0.0000,        0.0000,    1,        43.562,         1,      15,       4,20250722_TristanCaro,       0,       1
   134,    P-2579,   2025/07/27 12:29:05,           1-15,       2,        -6.163,     33633.955,         18330,      -1,    1,                                        ,                                        ,                 H2O, 1753644850.72,         0.422,        36.318,        68.044,        -0.001,        -0.814,         1.598,       223.400,       -44.847,        10.869,       176.217,         0.924,       -37.410,       -0.0000,       -0.0000,    1,        43.562,         1,      15,       4,20250722_TristanCaro,       0,       1
   135,    P-2579,   2025/07/27 12:38:05,           1-15,       3,        -6.256,     33860.446,         19356,      -1,    1,                                        ,                                        ,                 H2O, 1753645390.47,         0.466,        31.370,        70.207,        -0.000,        -0.673,         1.639,       232.200,       -49.092,        11.599,       185.761,         0.963,       -40.485,        0.0000,        0.0000,    1,        43.500,         1,      15,       4,20250722_TristanCaro,       0,       1
   136,    P-2579,   2025/07/27 12:47:05,           1-15,       4,        -6.221,     33965.925,         18456,       0,    1,                                        ,                                        ,                 H2O, 1753645932.40,         0.419,        26.178,        70.508,         0.000,        -0.561,         1.669,       224.548,       -45.819,        11.003,       180.019,         0.924,       -37.920,       -0.0000,       -0.0000,    1,        43.562,         1,      15,       4,20250722_TristanCaro,       0,       1
   137,    P-2579,   2025/07/27 12:56:05,           1-15,       5,        -6.101,     34073.083,         18597,       0,    1,                                        ,                                        ,                 H2O, 1753646471.10,         0.418,        24.034,        71.746,         0.001,        -0.490,         1.715,       225.581,       -45.957,        11.108,       179.832,         0.945,       -38.199,        0.0000,        0.0000,    1,        43.500,         1,      15,       4,20250722_TristanCaro,       0,       1
   138,    P-2579,   2025/07/27 13:05:06,           1-15,       6,        -6.236,     34111.725,         18729,       0,    1,                                        ,                                        ,                 H2O, 1753647012.59,         0.382,        23.026,        72.242,        -0.001,        -0.493,         1.721,       226.834,       -47.604,        11.277,       184.185,         0.951,       -38.486,       -0.0000,       -0.0000,    1,        43.688,         1,      15,       4,20250722_TristanCaro,       0,       1
   139,    P-2579,   2025/07/27 13:14:07,           1-15,       7,        -6.142,     34141.930,         18640,       0,    1,                                        ,                                        ,                 H2O, 1753647553.46,         0.408,        24.784,        69.451,        -0.001,        -0.509,         1.643,       225.822,       -46.356,        11.152,       182.284,         0.954,       -38.130,       -0.0000,       -0.0000,    1,        43.562,         1,      15,       4,20250722_TristanCaro,       0,       1
   140,    P-2579,   2025/07/27 13:23:08,           1-15,       8,        -6.167,     34156.566,         18665,       0,    1,                                        ,                                        ,                 H2O, 1753648094.85,         0.431,        22.684,        67.796,        -0.000,        -0.458,         1.595,       226.258,       -47.214,        11.211,       182.513,         0.965,       -38.488,       -0.0000,       -0.0000,    1,        43.562,         1,      15,       4,20250722_TristanCaro,       0,       1
   141,    P-2579,   2025/07/27 13:32:08,           1-15,       9,        -6.116,     34172.792,         18596,       0,    1,                                        ,                                        ,                 H2O, 1753648633.84,         0.393,        18.645,        69.823,         0.001,        -0.364,         1.668,       225.522,       -46.751,        11.137,       181.905,         0.964,       -38.193,        0.0000,        0.0000,    1,        43.500,         1,      15,       4,20250722_TristanCaro,       0,       1
   142,    P-2580,   2025/07/27 13:43:24,           1-16,       1,        -7.177,     34397.898,         18928,      -1,    1,                                        ,                                        ,                 H2O, 1753649310.38,         0.473,        19.837,        71.808,        -0.002,        -0.380,         1.706,       228.388,       -47.952,        11.399,       185.754,         0.966,       -39.173,        0.0000,        0.0000,    1,        43.562,         1,      16,       4,20250722_TristanCaro,       0,       1
   143,    P-2580,   2025/07/27 13:52:24,           1-16,       2,        -7.226,     31854.010,         20207,      -1,    1,                                        ,                                        ,                 H2O, 1753649850.29,         0.416,        12.177,        67.710,         0.001,        -0.182,         1.612,       238.291,       -48.839,        11.590,       184.902,         0.959,       -40.845,       -0.0000,       -0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
   144,    P-2580,   2025/07/27 14:01:25,           1-16,       3,        -6.883,     33778.168,         19250,      -1,    1,                                        ,                                        ,                 H2O, 1753650390.66,         0.337,        17.329,        67.114,         0.001,        -0.355,         1.595,       230.991,       -48.694,        11.462,       186.749,         0.960,       -39.722,       -0.0000,       -0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
   145,    P-2580,   2025/07/27 14:10:25,           1-16,       4,        -7.044,     34379.622,         18414,       0,    1,                                        ,                                        ,                 H2O, 1753650931.13,         0.452,        19.458,        69.662,         0.000,        -0.368,         1.660,       224.027,       -46.377,        11.064,       181.535,         0.917,       -37.770,       -0.0000,       -0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
   146,    P-2580,   2025/07/27 14:19:25,           1-16,       5,        -7.099,     34500.028,         18696,       0,    1,                                        ,                                        ,                 H2O, 1753651472.47,         0.421,        20.149,        71.196,        -0.000,        -0.392,         1.689,       226.459,       -46.804,        11.257,       182.967,         0.957,       -38.655,       -0.0000,       -0.0000,    1,        43.500,         1,      16,       4,20250722_TristanCaro,       0,       1
